SBankCode,BankTypeCode,BankName
,YMXATDRCC,元谋县农村信用合作社联合社
,DZLCYRCZYH,陵城圆融村镇银行
,WNHHCZYH,合川中银富登村镇银行
,YNHKRCC,云南河口农村商业银行
,SPXFDYRCC,石屏县农村信用合作联社
,ZQFYCZYH,江苏启东珠江村镇银行
,LKQLCZYH,新疆绿洲国民村镇银行
,MGXRCC,马关县农村信用合作联社
,WYMYCZYH,福建罗源汇融村镇银行
,HTPZJLCZYH,汉中汉台铺镇聚利村镇银行
,KJXRCC,开江县农村信用合作联社
,ZQSSPBRXCZYH,乐安洪都村镇银行
,FJMQRSCZYH,湖南桃源湘淮村镇银行
,GDMMRCB,广东茂名农村商业银行股份有限公司
,XLUYCSNCKKP,山西省运城市农村信用合作社联合社
,BTO,建东银行
,LKAGXBLLYCZYH,广西北流柳银村镇银行
,SCDZNCB,四川大竹农村商业银行股份有限公司
,WFSKWQZCCZYH,吴江中银富登村镇银行
,ZYXPCZCB,遵义新蒲长征村镇银行
,ZJXJFMCZYH,巴彦淖尔市乌拉特村镇银行
,NCSQRCC,南充市顺庆区农村信用合作社联合社
,KXTYCZYH,四川大竹渝农商村镇银行
,LFKFQRSCZYH,廊坊开发区融商村镇银行
,DCJYCZYH,广西陆川柳银村镇银行
,BLZQRCC,巴林左旗农村信用合作联社
,RXNTMRCC,荣县农村信用合作社联合社
,DZHJHYCZYH,清徐晋商村镇银行
,SRZYFDCZYH,莒县金谷村镇银行
,QAHMCZYH,寻甸中成村镇银行
,STSTPRCC,汕头市鮀浦农村信用合作社
,FSXSWRCC,抚顺县石文农村信用合作社
,ZJGYNSCB,江苏张家港渝农商村镇银行
,JXZSRCC,江西樟树农村商业银行
,SDBXXHCZYH,丽江永胜长江村镇银行
,XCXMFLRCC,西充县农村信用合作社联合社
,YFXXDYCB,云浮新兴东盈村镇银行
,NMGBTGYRCB,内蒙古包头市固阳县信用合作社联合社
,FSXZDRCC,抚顺县章党农村信用合作社
,HNLHXJCZYH,浮梁农商村镇银行
,ACB,新联商业银行
,WXCHDFXHSCZYH,邯郸肥乡恒升村镇银行
,AXRCC,安县农村信用合作联社
,EWKBSCZYH,昆明阿拉沪农商村镇银行
,GXBSYJRCC,广西百色右江农村合作银行
,SDZHQYCZYH,山东沾化青云村镇银行
,GPSRCC,桂平市农村信用合作联社
,KMNCRCC,昆明市农村信用合作社联合社
,HNTBRCC,河南桐柏农村商业银行
,YNYJBYCZYH,榆中浦发村镇银行
,SCYLRCB,四川仪陇农村商业银行
,GXRSLYCB,广西融水柳银村镇银行
,HNZCSKRRCC,河南栾川农村商业银行
,NWCCXYHZADU,渠县农村信用合作联社
,NXRCB,宜宾南溪农村商业银行
,ZMDRCB,驻马店农村商业银行
,ZXJGCZYH,四川北川羌族富民村镇银行
,RZJYCZYH,吉州珠江村镇银行
,ZJCNJXCZYH,江苏盱眙珠江村镇银行
,SZZYFDCB,石柱中银富登村镇银行
,YZNSH,扬州农村商业银行
,BJFZCZYH,广西博白柳银村镇银行
,YJSHLQRCC,阳江市海陵区农村信用合作联社
,WLRXCB,武隆融兴村镇银行
,EEDSSTXMYCZYH,安徽岳西湖商村镇银行
,SXRCCU,陕西省农信社
,BZZYFDCZYH,河南新野建信村镇银行
,PXZYFDCZYH,湖北汉川农银村镇银行
,TGYXTXXNSCZYH,包头市东河金谷村镇银行
,GUAWAXHMCZYH,包头市九原立农村镇银行
,YWHXGZYFDCZYH,包头市高新银通村镇银行
,HPTGNGMCZYH,广西钦州市钦南国民村镇银行
,LTXRBURCC,理塘县农村信用合作联社
,CYNCRCC,崇义农村商业银行
,ZJKCLRCB,张家口崇礼邢农商村镇银行股份有限公司
,ZKRCC,周口市市区农村信用合作联社
,RZYCCZYH,峨眉山中成村镇银行
,LCXWCHRCC,绿春县农村信用合作联社
,HEBBZCZYH,天津滨海扬子村镇银行
,LDFZCZYH,巫山中银富登村镇银行
,ZYXWLQRCC,泾源县农村信用合作联社
,JLZYFDCZYH,宁安融兴村镇银行
,HNTCCJCZYH,景德镇昌江九银村镇银行
,HNQSRCC,河南确山农村商业银行
,JEPJMKPCJCZYH,东莞黄江珠江村镇银行
,HNHXPDQRCC,河南辉县农村商业银行
,HNBJ,河南汴京农村商业银行股份有限公司
,YMB,山口银行
,GCJYCZYH,故城家银村镇银行
,NJXXQTRCC,南江县农村信用合作社联合社
,SYLZFMCZYH,邯郸邯山齐鲁村镇银行
,NNJNGMCZYH,南宁江南国民村镇银行
,CCEDNSCZYH,甘肃泾川中银富登村镇银行
,TCYZXHCZYH,铜川印台恒通村镇银行
,SZFYCZYH,深州丰源村镇银行
,GEJCXYHZXMI,泸县农村信用合作社联合社
,DXGMCZYH,莘县青隆村镇银行
,PNXYCFRCC,平南县农村信用合作联社
,SDPYHYCZYH,湖南湘阴星龙村镇银行
,XJSHZSJYCZYH,曲靖会泽长江村镇银行
,SXDZCZYH,浙江萧山湖商村镇银行
,ZQQLCZYH,天镇县河东村镇银行
,ZCQLCZYH,讷河融兴村镇银行
,JMXHXHCZYH,哈尔滨呼兰浦发村镇银行
,FJZYFDCZYH,重庆秀山北银村镇银行
,ZJNX,浙江省农村信用社联合社
,XACANYRCC,西安市长安区内苑农村信用合作社
,WCDZCZYH,磴口蒙银村镇银行
,SHBSYZCZYH,温县齐鲁村镇银行
,TJBZPFCZYH,文山丘北长江村镇银行
,XACAWQCKRRCC,西安市长安区王曲农村信用合作社
,JYZYFDCZYH,巨野中银富登村镇银行
,SCDLRCC,四川丹棱农村商业银行股份有限公司
,PSRCB,四川屏山农村商业银行
,ZBZCBHCZYH,高碑店中成村镇银行
,GJHNSCZYH,福建南安汇通村镇银行
,WNTLNCZYH,深圳龙华新华村镇银行
,MLPXRCC,麻栗坡县农村信用合作联社
,ZJLJCJCZYH,湛江廉江长江村镇银行
,KCBEBANK,天津金城银行
,XACAZWRCC,西安市长安区子午农村信用合作社
,XYRCB,祥云农信社
,FQXRCC,封丘县农村信用合作联社
,ZXBQRCC,正镶白旗农村信用合作联社
,HNNXXJCZYH,沂水中银富登村镇银行
,FJLJHXCZYH,鱼台青隆村镇银行
,ZGEQBSCZYH,昆明东川中成村镇银行
,ZBBSBHCZYH,昆明石林中成村镇银行
,DXZXSCRCC,定西市漳县三岔信用社
,GZXMPMRCC,古蔺县农村信用合作社联合社
,TYXYCZYH,右玉县长青村镇银行
,AHZXHSCZYH,师宗兴福村镇银行
,HNXPRCC,河南西平农村商业银行
,DDFHCZYH,广东普宁汇成村镇银行
,FXNSCZYH,兴义万丰村镇银行
,XACAWMRCC,西安市长安区王莽农村信用合作社
,DXZXXSRCC,定西市漳县新寺信用社
,XACADQRCC,西安市长安区杜曲农村信用合作社
,XACAWTRCC,西安市长安区五台农村信用合作社
,XACATYGRCC,西安市长安区太乙宫农村信用合作社
,JSRDRXCZYH,保山龙陵长江村镇银行
,ZQWZJXCZYH,天水麦积融兴村镇银行
,FJLYHRCZYH,赤水中银富登村镇银行
,SCSHRCB,四川射洪农村商业银行股份有限公司
,YXHYCZYH,昆明五华长江村镇银行
,QJHZCJCZYH,志丹民生村镇银行
,TJHMCZYH,颍上中银富登村镇银行
,RSXRCC,仁寿县农村信用合作联社
,GXHZGDRCC,广西贺州桂东农村合作银行
,GDJLRCB,广东蕉岭农村商业银行
,NXYNHFCZYH,湖南新化星龙村镇银行
,JCXFCZYH,沂源博商村镇银行
,HLJZZRCC,黑龙江肇州农村商业银行
,YNXSYNSCZYH,长白榆银村镇银行
,HNXCIQXRCC,河南新蔡农村商业银行
,SCPWRCB,四川平武农村商业银行股份有限公司
,XACAXLRCC,西安市长安区细柳农村信用合作社
,KMDCZCCZYH,富民浦发村镇银行
,GDZJRCB,广东紫金农村商业银行
,BCQZRCC,北川羌族自治县农村信用合作社联合社
,JXXGXHCZYH,昆明禄劝中成村镇银行
,JYPFCZYH,永寿中银富登村镇银行
,HNARXYCZYH,蓬溪中银富登村镇银行
,HBFNJXCZYH,乳山天骄村镇银行
,PBXKLORCC,浦北县农村信用合作联社
,XACAGDRCC,西安市长安区郭杜农村信用合作社
,XACAMWRCC,西安市长安区马王农村信用合作社
,GXZXRCC,广西岑溪农村商业银行
,XACAJYRCC,西安市长安区纪阳农村信用合作社
,XYXUCORCC,兴业县农村信用合作联社
,YTHHDFXHSCZYH,南靖中成村镇银行
,FJHACXCZYH,福建华安长信村镇银行
,CQFM,重庆富民银行
,TMDYCZYH,图们敦银村镇银行
,YNSFRCC,云南水富农村商业银行
,JXLCRCC,江西黎川农村商业银行
,XACADDRCC,西安市长安区东大农村信用合作社
,JXRJGDCB,江西瑞金光大村镇银行
,ZJLQMTCZYH,常州新北中成村镇银行
,TCHFBANK,塔城津汇村镇银行有限责任公司
,YCXULYRCC,虞城县农村信用合作联社
,LLXYHTCZYH,江苏武进中银富登村镇银行
,XACALZRCC,西安市长安区滦镇农村信用合作社
,XACAWXRCC,西安市长安区五星农村信用合作社
,CNZJCZYH,太仆寺旗鑫源村镇银行
,ZJKWQ,张家口万全家银村镇银行
,CHEYYHQRCC,内蒙古乌兰察布市察哈尔右翼后旗农村信用合作社联合社
,NBXRCC,南部县农村信用合作联社
,YCZZSYCZYH,邛崃国民村镇银行
,SXQLCZYH,宣化中成村镇银行
,ZJKXHJYCZYH,张家口宣化家银村镇银行
,XACAWQSEQRCC,西安市长安区韦曲农村信用合作社
,BDXHRCZYH,保德县慧融村镇银行
,HNJHXYCZYH,曲靖沾益兴福村镇银行
,XXXRCC,新乡县农村信用合作联社
,ZYHHGFMCZYH,江苏东海张农商村镇银行
,HNAHXHCZYH,湖南安化湘淮村镇银行
,KKB,奥地利中央合作银行
,NUCC,网联
,HNLKRCC,河南兰考农村商业银行
,PSJYCZYH,全椒中银富登村镇银行
,SHPJJYS,上海票据交易所股份有限公司
,HSXJCCB,合水县金城村镇银行
,QFXRCC,清丰县农村信用合作联社
,WFRCB,潍坊市农村信用合作社联合社
,NTHSCB,江苏通州华商村镇银行
,ZJPAZSCZYH,山东滕州建信村镇银行
,WLCBSHDXRCC,内蒙古乌兰察布市化德县农村信用合作社联合社
,XACAMDRCC,西安市长安区鸣犊农村信用合作社
,SYXMFMCZYH,青海门源大通村镇银行
,DLXCOARCC,东兰县农村信用合作联社
,JXWNQHXRCC,江西武宁农村商业银行
,HNCBXNCZYH,湖南城步湘农村镇银行
,SDWDJXCZYH,惠州博罗长江村镇银行
,XACADMRCC,西安市长安区斗门农村信用合作社
,HNHSXLCZYH,文山富宁长江村镇银行
,JXAYAHERCC,江西安远农村商业银行
,LLJYCZYH,卢龙家银村镇银行
,GRLZCZYH,广饶梁邹村镇银行
,EJNQRCC,额济纳旗农村信用合作联社
,GXLCHRRRCC,广西灵川农村合作银行
,PXWWZSBHCZYH,安徽蒙城湖商村镇银行
,XACADLRCC,西安市长安区杜陵农村信用合作社
,XACADZRCC,西安市长安区大兆农村信用合作社
,YSXSLYRCC,营山县农村信用合作社联合社
,HCJYCZYH,珲春吉银村镇银行
,XACASDRCC,西安市长安区申店农村信用合作社
,YXHHCZYH,瑞昌九银村镇银行
,JDLZYFDCZYH,北京通州中银富登村镇银行
,YNZTZYRCC,云南昭通昭阳农村商业银行
,MYYXRCC,绵阳市游仙区农村信用合作社联合社
,STSDSRCC,汕头市礐石农村信用合作社
,HNRLRCB,湖南沅陵农村商业银行股份有限公司
,LSJKHQRCC,乐山市金口河区农村信用合作联社
,PYXJRCZYH,陕西陇县长银村镇银行
,GXGPCZYH,东明中银富登村镇银行
,HYXTBERCC,淮阳县农村信用合作联社
,WYXDSZRCC,舞阳县农村信用合作联社
,ZYXUSURCC,濮阳县农村信用合作社联合社
,WZYTMGJHCZYH,铁门关津汇村镇银行
,XDGCCZYH,安徽宣州湖商村镇银行
,HNCBRCB,湖南城步农村商业银行股份有限公司
,QWXXTCZYH,阜平大商村镇银行
,GDLZRCB,广东雷州农村商业银行
,SCPXRCB,四川蓬溪农村商业银行
,LSJYYSCZYH,浙江江山建信村镇银行
,CWZYFDCZYH,海南澄迈长江村镇银行
,GXLYFUERCC,广西乐业农村商业银行
,ZBBANK,众邦银行
,ZJXLAIRCC,荥经县农村信用合作社联合社
,NGMSCZYH,田阳兴阳村镇银行
,HNQZCJCZYH,海南五指山长江村镇银行
,JXLHFMCZYH,樟树顺银村镇银行
,NLXJFJRCC,宁陵县农村信用合作联社
,YNLCLXRCC,云南临沧临翔农村商业银行
,SPXOJYRCC,松潘县农村信用合作社联合社
,GXYFRCC,广西永福农村合作银行
,SGNCRCC,韶关农村商业银行
,ZJXCPFCZYH,湖南平江汇丰村镇银行
,ZJNRCB,湛江农村商业银行股份有限公司
,JXSCTCRRCC,江西石城农村商业银行
,FCXRCC,方城县农村信用合作社联合社
,NYWCQRCC,南阳市宛城区农村信用合作联社
,EEGNSRCC,额尔古纳市农村信用合作联社
,ZJCSLHCZYH,湖南津市湘淮村镇银行
,DHYZRCC,大化瑶族自治县农村信用合作联社
,KCRXCZYH,宽城融兴村镇银行
,STSHPRCC,汕头市河浦农村信用合作社
,XMZYCZYH,江苏高淳武家嘴建信村镇银行
,YNLPRCC,云南罗平农村商业银行
,YJXCHSRCC,盐津县农村信用合作联社
,SZGMHNSCZYH,广州增城长江村镇银行
,NMNCRCC,内蒙古宁城农村商业银行
,HNSSRCC,河南商水农村商业银行
,PEMSCZYH,海南白沙长江村镇银行
,GTCTHCB,古田刺桐红村镇银行
,ZXJYCZYH,宜丰中银富登村镇银行
,ETKQQMYCZYH,海南琼中长江村镇银行
,SCLCNCB,四川隆昌农村商业银行股份有限公司
,CSFB,瑞士信贷第一波士顿银行
,YAHMCZYH,云安惠民村镇银行
,ZJSMYZCZYH,淮安清河兴福村镇银行
,HZZZDYCZYH,大通中银富登村镇银行
,HNRCU,河南省农村信用社
,HNFCFYCZYH,淮安清浦兴福村镇银行
,PQHSCZYH,资溪九银村镇银行
,HNSYSYRCB,湖南邵阳昭阳农村商业银行股份有限公司
,SZLGDYCZYH,汨罗中银富登村镇银行
,AXMSCZYH,安溪民生村镇银行
,GZZRCC,甘孜州农村信用联社
,KLLACB,垦利乐安村镇银行
,HNLSCGTRCC,河南罗山农村商业银行
,HZRCB,惠州农村商业银行
,YZSTCZYH,湖南华容星龙村镇银行
,YZSRCC,禹州市农村信用合作联社
,ZJDTFMCZYH,东莞常平新华村镇银行
,LBMZCQNCOFF,漯河市郾城区农村信用合作联社
,GYHNSCZYH,南充嘉陵中成村镇银行
,JJHTCZYH,保定满城区利丰村镇银行
,FSXDSLRCC,抚顺县东四路农村信用合作社
,ZJMSCZYH,界首中银富登村镇银行
,HDYNQLCZYH,桓台青隆村镇银行
,NXZNQYCZYH,犍为中成村镇银行
,DRXRCC,得荣县农村信用合作联社
,NJRCB,内江农村商业银行
,LHXEOORCC,炉霍县农村信用合作联社
,ZZZCCZYXABC,涿州中成村镇银行
,KEQZYHQRCB,科尔沁左翼后旗农村信用合作联社
,LZXJCCZYH,文山广南长江村镇银行
,YLBANK,吉林亿联银行股份有限公司
,LZYDXHCZYH,郑州珠江村镇银行
,GXDXDLFRCC,广西东兴农村商业银行
,LZQLHXHCZYH,中牟郑银村镇银行
,YNSPBYCZYH,广水楚农商村镇银行
,FSXSMRCC,抚顺县上马农村信用合作社
,HNHXEDTRCC,河南滑县农村商业银行
,HNZPRCC,河南镇平农村商业银行
,HNHJXNRCC,湖南洪江湘农村镇银行股份有限公司
,LJRCB,四川罗江农村商业银行
,JZZJCZYH,嘉祥中银富登村镇银行
,HSHSCZYH,梅河口民生村镇银行
,WLDXJYCZYH,尉犁达西冀银村镇银行
,LTZYFDCZYH,云南元江北银村镇银行
,LSJZMFCZYH,晋中市榆次融信村镇银行
,NBNHJXCB,宁波宁海建信村镇银行
,SHJDMSCZYH,祁县晋融村镇银行
,WDZCCZYH,奎屯国民村镇银行
,ZGYTRCC,自贡市沿滩区农村信用合作社联合社
,KYFMCZYH,新郑郑银村镇银行
,CCFCCB,城市商业银行资金清算中心
,SZNSBSCZYH,山东邹平青隆村镇银行
,HNRZRCC,河南汝州农村商业银行
,YLGMCZYH,淳化中银富登村镇银行
,MEKXRCC,马尔康县农村信用合作社联合社
,SXHZNZHFCZYH,海南屯昌长江村镇银行
,NXQTXHLSCZYH,宁夏青铜峡贺兰山村镇银行
,ZGSDAQRCC,自贡市大安区农村信用合作联社
,JSZJLHCZYH,响水中银富登村镇银行
,ZHLXCZYH,赞皇隆兴村镇银行
,ZYYJRCC,资阳雁江农村合作银行
,YXHMCZYH,湖南隆回湘江村镇银行
,YJXTDQRCC,雅江县农村信用合作联社
,ZTNSH,四川梓潼农村商业银行
,ZYXCQRCB,左云县长青村镇银行
,JSSYDWCZYH,海南昌江长江村镇银行
,WUSXZSNCFDK,山西省忻州市农村信用合作社联合社
,YNPESMRCC,云南普洱思茅农村商业银行
,FJJCCTHCB,福建蕉城刺桐红村镇银行
,DXTWCGRCC,定西市通渭县城关信用社
,ZXPFCZYH,重庆万州建信村镇银行
,HNLNRCC,河南洛宁农村商业银行
,YAXHSKRCC,姚安县农村信用合作联社
,IELZSXHDCZYH,稷山县河东村镇银行
,ZSZCCZYXJWA,泸水中成村镇银行
,QXKNCXYHHUM,华宁县农村信用合作社联合社
,THRDCZYXSOO,龙井榆银村镇银行
,SCGHNCB,四川广汉农村商业银行股份有限公司
,XJXRCC,小金县农村信用合作社联合社
,TJFMCZYH,随县楚农商村镇银行
,LNXYJYCZYH,辽宁岫岩金玉村镇银行
,JSJNSYCZYH,广东恩平汇丰村镇银行
,JNGXCZYH,济宁高新村镇银行
,DYHKZCCZYH,中山东凤珠江村镇银行
,WLTHQRCC,乌拉特后旗农村信用合作联社
,CZSYHQLCZYH,蒲城中银富登村镇银行
,ZYXTXCZYH,湖北天门汇丰村镇银行
,FJLCHXCZYH,沙洋中银富登村镇银行
,QYLACZYH,庆云乐安村镇银行
,MSMYCB,密山民意村镇银行
,NJJDCZYH,宁津胶东村镇银行
,FGXSHVRCC,扶沟县农村信用合作联社
,AHXABANK,安徽新安银行
,JXFSCZYH,枣强丰源村镇银行
,JXNDRCC,江西宁都农村商业银行
,YSXIMZRCC,永善县农村信用合作联社
,PYYRCZYH,平原圆融村镇银行
,SZXFCZYH,魏县齐鲁村镇银行
,DQHRCZYH,云南西山渝农商村镇银行
,FJQZJNCB,福建泉州台商投资区晋农商村镇银行
,ZJPFCZYH,山东邹城中银富登村镇银行
,CCJYYYCZYH,湖南汉寿星龙村镇银行
,WLMQMDPFCZYH,安丘北海村镇银行
,GXSSRCC,广西上思农村商业银行
,KBYFCZYH,康保银丰村镇银行
,RXKXLRCC,容县农村信用合作社联合社
,LSLFCZYH,涞水利丰村镇银行
,JWRCB,四川犍为农村商业银行股份有限公司
,SWCTHCZYH,蓬莱民生村镇银行
,BYNESLHHHCZYH,武定兴福村镇银行
,BTSGXYTCZYH,通榆农商村镇银行
,CHEYYZQRCC,内蒙古乌兰察布市察哈尔右翼中旗农村信用合作社联合社
,JXDYRCC,江西大余农村商业银行
,ZHNPCZYH,四川名山锦程村镇银行
,DXTWJCRCC,定西市通渭县鸡川信用社
,HNBFRCC,河南宝丰农村商业银行
,XXHDCZYH,湖南溆浦湘江村镇银行
,NNZNQRCC,南宁市邕宁区农村信用合作联社
,CZSRCC,沧州市农村信用合作社联合社
,ZNCTHCZYH,敖汉惠农村镇银行
,SXCNSCZYH,重庆丰都汇丰村镇银行
,PBQCZGCMSCZYH,池州贵池民生村镇银行
,STCYRHCZYH,湖南汝城新阳村镇银行
,JXWNSBWRCC,江西万年农村商业银行
,DXTWLSRCC,定西市通渭县陇山信用社
,TJBHDSCZYH,福建连城杭兴村镇银行
,LSTYCZYH,开鲁蒙银村镇银行
,JCHNZYZRCC,江城哈尼族彝族自治县农村信用合作联社
,CCPZGXFCZYH,崇仁九银村镇银行
,CGZYFDCZYH,浙江青田中银富登华侨村镇银行
,LYLSYYCZYH,浦城中成村镇银行
,GXLJLYCZYH,鹤山珠江村镇银行
,UNIONPAY1,中国银联股份有限公司
,HLJFYRCB,黑龙江富裕农村商业银行
,DXTWYGRCC,定西市通渭县义岗信用社
,DLBCCJCZYH,莱芜中成村镇银行
,ZLTSRCC,扎兰屯市农村信用合作联社
,KFSDRCC,开封宋都农村商业银行
,AKSHSKZRCC,阿克塞哈萨克族自治县农村信用合作联社
,WCHMCZYH,渑池齐鲁村镇银行
,LZRCU,泸州农村商业银行股份有限公司
,HNMJRCC,河南孟津农村商业银行
,JXLXFMCZYXUKJ,青岛城阳珠江村镇银行
,PZJYCZYH,彭泽九银村镇银行
,EMSSRCC,峨眉山市农村信用合作社联合社
,YGXXDCZYH,阳高县兴都村镇银行
,JXZYBSSRCC,江西弋阳农村商业银行
,LZXXTCZYH,邵武刺桐红村镇银行
,WHJXMSCB,武汉江夏民生村镇银行
,DLBSQZJCZYH,潮州潮安长江村镇银行
,JXYFUSQRCC,江西宜丰农村商业银行
,QCXJCCB,庆城县金城村镇银行
,ZQBNPFCZYH,安龙兴龙村镇银行
,CCKCRHCZYH,湖南桃江建信村镇银行
,JXSLRCC,江西上栗农村商业银行
,HQXRCC,鹤庆县农村信用合作联社
,FJHTBANK,华通银行
,LCXRLNRCC,隆昌县农村信用合作社联合社
,WYSBFCZYH,普定富民村镇银行
,ZAZYFDCZYH,正安中银富登村镇银行
,HKJYCZYH,湖口九银村镇银行
,BXHFCZYH,垣曲县河东村镇银行
,HAQPXFCZYH,扶风浦发村镇银行
,PCXXUPRCC,平昌县农村信用合作社联合社
,NKGSCZYH,济南高新北海村镇银行
,JCXLMDRCC,建昌县喇嘛洞农村信用合作社
,TAYLCQNCYOV,朝阳市龙城区农村信用合作社联合社
,ZJHYCZYXOJV,沧州盐山新华村镇银行
,QFZYFDCZYH,呼图壁津汇村镇银行
,HNCMCJCZYH,夏县河东村镇银行
,HNNYTNSCZYH,宜都民生村镇银行
,ZJRXCZYH,涿鹿利丰村镇银行
,GXRCU,广西壮族自治区农村信用社联合社
,HNDKTNSCZYH,保山昌宁长江村镇银行
,DYRTCZYH,贺州八步东盈村镇银行
,WZMSBANK,温州民商银行
,SCCDPJMFCZYH,乌苏利丰村镇银行
,LJYYCZYH,长宁中成村镇银行
,HNXXAQNRCC,河南新县农村商业银行
,JZHSCZYH,广西浦北国民村镇银行
,YGHNSCZYH,建水沪农商村镇银行
,HNHSCZYH,安康汉滨中银富登村镇银行
,JCXGEWRCC,金川县农村信用合作社联合社
,BJDXJYCZYH,凤冈中银富登村镇银行
,QHPADTCZYH,泰和中银富登村镇银行
,HHHTSRYMYCZYH,哈尔滨宾洲村镇银行
,XXXXTCZYH,新绛县新田村镇银行
,ING,荷兰商业银行
,SHZGMCZYH,平陆县河东村镇银行
,WYSRCC,万源市农村信用合作社联合社
,XJJDCZYH,夏津胶东村镇银行
,WJQGMCZYH,崇左大新长江村镇银行
,AHZXTYCZYH,昌邑北海村镇银行
,GXLCIDHRCC,广西柳城农村合作银行
,YLHZCZYH,陕西岐山长银村镇银行
,SCJYRCB,四川简阳农村商业银行
,GSTJCZYH,茌平沪农商村镇银行
,PZHRCB,攀枝花农村商业银行
,HLBERCC,呼伦贝尔农村商业银行
,ZMHNSCZYH,西双版纳勐腊长江村镇银行
,KLDNCZYH,旬邑中银富登村镇银行
,MCHZZZXRXCZYH,孟村回族自治县融信村镇银行
,WQJYCZYH,武强家银村镇银行
,SCOTIA,丰业银行
,HYXMBYRCC,红原县农村信用合作社联合社
,JXJZRCC,江西江州农村商业银行
,JCXBJZRCC,建昌县八家子农村信用合作社
,KLXECCRCC,开鲁县农村信用合作联社
,NYWLQRCC,南阳市卧龙区农村信用合作联社
,WHDXHYZCZYH,望都中成村镇银行
,WGBSCZYH,湖南芷江湘江村镇银行
,GXLPRCC,广西荔浦农村合作银行
,JXRCB,郏县农村信用合作联社
,YNRCC,云南省农村信用社
,HAQHXFCZYH,南华兴福村镇银行
,MHKMSCZYH,海阳珠江村镇银行
,KEQYYZQRCC,内蒙古兴安盟科尔沁右翼中旗农村信用合作社联合社
,SHHR,上海华瑞银行
,ADXFCB,安达幸福村镇银行
,JXZXRCC,江西资溪农村商业银行
,FJXFCZYH,富锦幸福村镇银行
,LNZCCZYH,兰考齐鲁村镇银行
,TCKLCZYH,大理洱源长江村镇银行
,MDXFFJRCC,牟定县农村信用合作联社
,SXHXHSCZYH,建湖中成村镇银行
,ZJLAZXCZYH,湖南南县湘江村镇银行
,GDLPRCB,广东连平农村商业银行
,XYZJCZYH,宁晋民生村镇银行
,LLYRCZYH,乐陵圆融村镇银行
,DWZMQQRCC,东乌珠穆沁旗农村信用合作联社
,JXYGRCC,江西余干农村商业银行
,TJBHYZCZYH,重庆长寿中银富登村镇银行
,DAHFCB,定安合丰村镇银行
,YXIZGXFCZYH,秭归兴福村镇银行
,JXNFRCC,江西南丰农村商业银行
,ZZZCCZYH,重庆璧山工银村镇银行
,HSZJCZYH,山东文登建信村镇银行
,JRCZYZQNEDW,科尔沁左翼中旗农村信用合作联社
,DHMSCJCZYH,重庆荣昌汇丰村镇银行
,TJXTFQRCC,通江县农村信用合作社联合社
,FJSXCXCZYH,福建松溪长信村镇银行
,THXRCC,唐河县农村信用合作社联合社
,NXHSBHFCZYH,綦江民生村镇银行
,QHMYDTCZYH,道真中银富登村镇银行
,CFQGXSLGMCZYH,资阳民生村镇银行
,QJMLRCC,曲靖市马龙区农村信用合作联社
,SCLZRCB,四川阆中农村商业银行股份有限公司
,CLHNSCZYH,常州钟楼长江村镇银行
,QJXRCC,巧家县农村信用合作联社
,FJYTCXCZYH,福建永泰长信村镇银行
,HBXAWNSCZYH,本溪丰业村镇银行
,ZCBSCZYH,阳信河海村镇银行
,HPGMCZYH,本溪丰泰村镇银行
,ZJSCFMCZYH,长阳兴福村镇银行
,TAHNSCZYH,重庆南岸中银富登村镇银行
,LXZCCZYH,滦县中成村镇银行
